class	dropped_lines	file	detail
MIXED-CLOBBER	3	docs/tools/subagents.md	d2dad76ecde feat(doctor): relocate shared auth store into 
MIXED-CLOBBER	15	extensions/acpx/src/pi-session-catalog.test.ts	b54034d5c22 fix: isolated gateways list and open the opera
GENUINE	0	extensions/clawrouter/stream.ts	-
GENUINE	0	extensions/clickclack/src/accounts.test.ts	-
GENUINE	0	extensions/clickclack/src/setup-surface.test.ts	-
GENUINE	0	extensions/codex/src/app-server/approval-requester.real-binary.live.test.ts	-
GENUINE	0	extensions/codex/src/app-server/auth-bridge.test.ts	-
GENUINE	0	extensions/codex/src/app-server/computer-use.test.ts	-
GENUINE	0	extensions/codex/src/app-server/computer-use.ts	-
MIXED-CLOBBER	24	extensions/codex/src/app-server/config.test.ts	e1b8150a06c fix(codex): let owners install plugins from di
GENUINE	0	extensions/codex/src/app-server/dynamic-tool-build.test.ts	-
GENUINE	0	extensions/codex/src/app-server/dynamic-tool-build.ts	-
GENUINE	0	extensions/codex/src/app-server/dynamic-tool-execution.ts	-
GENUINE	0	extensions/codex/src/app-server/dynamic-tools.test.ts	-
MIXED-CLOBBER	3	extensions/codex/src/app-server/dynamic-tools.ts	b080dd1e765 refactor: consolidate coercion contracts (#122
GENUINE	0	extensions/codex/src/app-server/native-subagent-monitor.live.test.ts	-
GENUINE	0	extensions/codex/src/app-server/native-subagent-task-mirror.test.ts	-
GENUINE	0	extensions/codex/src/app-server/run-attempt-tool-setup.ts	-
GENUINE	0	extensions/codex/src/app-server/run-attempt-types.ts	-
GENUINE	0	extensions/codex/src/app-server/run-attempt.dynamic-tools.test.ts	-
MIXED-CLOBBER	26	extensions/codex/src/app-server/run-attempt.turn-watches.test.ts	e43015146eb fix(codex): preserve quiet native tool results
MIXED-CLOBBER	3	extensions/codex/src/app-server/runtime-artifact.test.ts	e689231e428 fix: make Codex onboarding survive inherited N
GENUINE	0	extensions/codex/src/app-server/shared-client.test.ts	-
GENUINE	0	extensions/codex/src/app-server/side-question.test.ts	-
GENUINE	0	extensions/codex/src/app-server/side-question.ts	-
GENUINE	0	extensions/codex/src/native-thread-coexistence.live.test.ts	-
GENUINE	0	extensions/codex/src/native-thread-tool.test.ts	-
GENUINE	0	extensions/copilot/src/native-subagent-task-mirror.test.ts	-
MIXED-CLOBBER	9	extensions/copilot/src/tool-bridge.test.ts	e4acf438133 test(agents): scope extension fixtures to expl
GENUINE	0	extensions/diagnostics-otel/api.ts	-
SAFE-NEW	0	extensions/diagnostics-otel/src/continuation-tracer-adapter.integration.test.ts	-
SAFE-NEW	0	extensions/diagnostics-otel/src/continuation-tracer-adapter.test.ts	-
SAFE-NEW	0	extensions/diagnostics-otel/src/continuation-tracer-adapter.ts	-
SAFE-NEW	0	extensions/diagnostics-otel/src/continuation-tracer-ownership.ts	-
GENUINE	0	extensions/diagnostics-otel/src/service-events.ts	-
GENUINE	0	extensions/diagnostics-otel/src/service-trace-context.ts	-
GENUINE	0	extensions/diagnostics-otel/src/service-traces.ts	-
GENUINE	0	extensions/diagnostics-otel/src/service.test.ts	-
GENUINE	0	extensions/diagnostics-otel/src/service.ts	-
GENUINE	0	extensions/discord/src/internal/rest.ts	-
GENUINE	0	extensions/feishu/src/delivery-trace.test.ts	-
GENUINE	0	extensions/feishu/src/media.test.ts	-
GENUINE	0	extensions/file-transfer/src/shared/audit.test.ts	-
GENUINE	0	extensions/google-meet/src/cli.ts	-
GENUINE	0	extensions/google-meet/src/oauth.test.ts	-
GENUINE	0	extensions/google-meet/src/oauth.ts	-
GENUINE	0	extensions/google/cli-backend-auth.test.ts	-
GENUINE	0	extensions/google/cli-backend-isolated.test.ts	-
GENUINE	0	extensions/google/transport-stream.test.ts	-
GENUINE	0	extensions/imessage/src/install-imsg.test.ts	-
GENUINE	0	extensions/matrix/src/actions.test.ts	-
GENUINE	0	extensions/matrix/src/matrix/client/storage.test.ts	-
GENUINE	0	extensions/matrix/src/test-runtime.ts	-
GENUINE	0	extensions/mxc/test/binary-resolver.test.ts	-
GENUINE	0	extensions/ollama/provider-discovery.test.ts	-
GENUINE	0	extensions/qa-lab/src/crabline-transport-message-id.test.ts	-
GENUINE	0	extensions/qa-lab/src/crabline-transport-native-command.test.ts	-
GENUINE	0	extensions/qa-lab/src/crabline-transport-readiness.test.ts	-
GENUINE	0	extensions/qa-lab/src/crabline-transport.test.ts	-
GENUINE	0	extensions/qa-lab/src/lab-server-ui.ts	-
GENUINE	0	extensions/qa-lab/src/live-transports/matrix/substrate/harness.runtime.test.ts	-
GENUINE	0	extensions/qa-lab/src/matrix-channel-driver.lifecycle.live.test.ts	-
GENUINE	0	extensions/senseaudio/media-understanding-provider.live.test.ts	-
GENUINE	0	extensions/signal/src/monitor.tool-result.test-harness.ts	-
MIXED-CLOBBER	22	extensions/signal/src/monitor/event-handler.ingress-lifecycle.test.ts	db28ac2d481 test(signal): cover merged ingress failures
MIXED-CLOBBER	91	extensions/signal/src/monitor/event-handler.reply-session-conflict.test.ts	5af3d49621b fix(plugin-sdk): make ingress cancellation fan
MIXED-CLOBBER	44	extensions/signal/src/monitor/event-handler.ts	97a53a9b35a feat: audit admitted channel participant ident
GENUINE	0	extensions/telegram/src/bot-message-dispatch.context-recovery.test.ts	-
MIXED-CLOBBER	27	extensions/telegram/src/bot.create-telegram-bot.test.ts	72a8b9b5b46 fix(telegram): retry abandoned durable ingress
GENUINE	0	extensions/tts-local-cli/speech-provider.live.test.ts	-
GENUINE	0	extensions/voice-call/src/webhook.shutdown.lifecycle.test.ts	-
GENUINE	0	extensions/whatsapp/src/auto-reply/web-auto-reply-utils.test.ts	-
GENUINE	0	packages/agent-core/src/agent-loop.test.ts	-
MIXED-CLOBBER	12	packages/agent-core/src/agent-loop.ts	b080dd1e765 refactor: consolidate coercion contracts (#122
SAFE-NEW	0	packages/gateway-protocol/src/protocol-boundary.guard.test.ts	-
SAFE-NEW	0	packages/gateway-protocol/src/schema/agent.schema.test.ts	-
MIXED-CLOBBER	1	packages/gateway-protocol/src/schema/agent.ts	72ec2a0bb1c fix(ui): show resolved agent names in New Sess
SAFE-NEW	0	packages/gateway-protocol/src/schema/internal-fields.ts	-
MIXED-CLOBBER	5	scripts/bench-agent-concurrency-worker.ts	b080dd1e765 refactor: consolidate coercion contracts (#122
MIXED-CLOBBER	496	scripts/lib/ci-node-test-plan.mts	4a5aeb8dd2b improve(ci): shorten GitHub-hosted outage runs
GENUINE	0	scripts/lib/codex-app-server-protocol-source.ts	-
SAFE-NEW	0	scripts/lib/export-name-collision-baseline.json	-
SAFE-NEW	0	scripts/lib/wrapper-shadowing-baseline.json	-
MIXED-CLOBBER	21	scripts/plugin-sdk-surface-report.mts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
MIXED-CLOBBER	5	scripts/protocol-gen-swift.ts	8876528f7c0 feat: clone GitHub projects from session picke
GENUINE	0	scripts/protocol-gen.ts	-
GENUINE	0	scripts/stage-bundled-plugin-runtime.mts	-
GENUINE	0	scripts/testbox-lease-freshness.mts	-
MIXED-CLOBBER	109	src/acp/runtime/session-meta.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
MIXED-CLOBBER	65	src/agents/agent-command.live-model-switch.test.ts	f525bee2b46 test: isolate assistant transcript repair cove
MIXED-CLOBBER	57	src/agents/agent-hooks/compaction-safeguard.ts	8eb97397240 fix: isolate compaction structure audit
MIXED-CLOBBER	22	src/agents/agent-tools.policy.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
MIXED-CLOBBER	7	src/agents/agent-tools.ts	b9c6789560b feat(secrets): authenticated egress substituti
GENUINE	0	src/agents/agent-tools.workspace-paths.test.ts	-
GENUINE	0	src/agents/apply-patch-context-bytes.test.ts	-
GENUINE	0	src/agents/apply-patch.symlink-alias.test.ts	-
GENUINE	0	src/agents/apply-patch.test.ts	-
GENUINE	0	src/agents/bash-tools.exec-workdir.test.ts	-
GENUINE	0	src/agents/bash-tools.exec.script-preflight.test.ts	-
MIXED-CLOBBER	2	src/agents/cli-runner/helpers.ts	7dbe21b9cff fix(agents): hydrate CLI images from agent wor
MIXED-CLOBBER	1	src/agents/command/attempt-execution.cli.test.ts	59c2b9f265c fix(agents): stop CLI runs re-recording final 
SAFE-NEW	0	src/agents/command/attempt-execution.continue-work-opts.test.ts	-
SAFE-NEW	0	src/agents/command/attempt-execution.continue-work-token.test.ts	-
SAFE-NEW	0	src/agents/command/attempt-execution.request-compaction-opts.test.ts	-
MIXED-CLOBBER	1	src/agents/command/attempt-execution.ts	59c2b9f265c fix(agents): stop CLI runs re-recording final 
MIXED-CLOBBER	9	src/agents/command/cli-compaction.ts	71ea4e3838c fix(agents): preserve native CLI compaction bi
GENUINE	0	src/agents/command/types.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.test.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.ts	-
MIXED-CLOBBER	1	src/agents/core-tool-factory-descriptors.ts	cc2fc55f9b4 feat: portals — expose agent-run dev servers
SAFE-NEW	0	src/agents/delegate-artifact-delivery.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-lifecycle.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy-store.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy.integration.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-recipient.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-store.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.delivery.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.projection.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.retention.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.test-helpers.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.persistence.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact.abort-signal.test.ts	-
MIXED-CLOBBER	22	src/agents/embedded-agent-runner/compact.hooks.harness.ts	c3887db7c17 feat: compact xAI sessions server-side (AI-ass
MIXED-CLOBBER	91	src/agents/embedded-agent-runner/compact.hooks.test.ts	02272c345f3 fix(perf): close prepared runtime regressions
MIXED-CLOBBER	9	src/agents/embedded-agent-runner/compact.types.ts	b5809f5f44e fix: enforce native tool policy across harness
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/compaction-checkpoint.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
MIXED-CLOBBER	2	src/agents/embedded-agent-runner/prepared-compaction-runtime.ts	94c28e093d6 fix(test): route agent directory runs to ownin
GENUINE	0	src/agents/embedded-agent-runner/result-fallback-classifier.ts	-
MIXED-CLOBBER	18	src/agents/embedded-agent-runner/run-orchestrator.ts	3cdbe3a511e fix(ollama): verify guided setup with runtime 
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-auth-overlay.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-bootstrap.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-forwarding.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-rotation.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-selection.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-deferred-maintenance.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-fixture.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-integration.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-lifecycle-admission.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-model-routing.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-opts-forward.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-overflow-recovery.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-retry-fallback.test-support.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.overflow-compaction.harness.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/assistant-failover.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/attempt-client-tools.ts	-
MIXED-CLOBBER	4	src/agents/embedded-agent-runner/run/attempt-execution-phase.ts	c6fc12dc674 fix: keep compacted sessions usable after tran
MIXED-CLOBBER	12	src/agents/embedded-agent-runner/run/attempt-stream-prepare.test.ts	7fcddedaaf6 fix(heartbeat): prevent replies disappearing d
MIXED-CLOBBER	16	src/agents/embedded-agent-runner/run/attempt-stream-prepare.ts	b5809f5f44e fix: enforce native tool policy across harness
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/run/attempt-system-prompt-prepare.ts	94c28e093d6 fix(test): route agent directory runs to ownin
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/run/attempt-tool-prepare.ts	b9c6789560b feat(secrets): authenticated egress substituti
GENUINE	0	src/agents/embedded-agent-runner/run/attempt.cwd-split.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/failover-policy.ts	-
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/run/overflow-context-recovery.ts	65fca84d7c6 fix(agents): keep compacted sessions recoverab
MIXED-CLOBBER	4	src/agents/embedded-agent-runner/run/params.ts	b5809f5f44e fix: enforce native tool policy across harness
SAFE-NEW	0	src/agents/embedded-agent-runner/run/payloads.continuation.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/payloads.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/payloads.ts	-
MIXED-CLOBBER	1	src/agents/embedded-agent-runner/run/run-attempt-dispatch.ts	7c5eaede1e9 feat(codex): pass explicit skill selections as
GENUINE	0	src/agents/embedded-agent-runner/run/source-reply-payloads.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/timeout-context-recovery.ts	-
MIXED-CLOBBER	11	src/agents/embedded-agent-runner/runs.force-clear-terminal.test.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
MIXED-CLOBBER	79	src/agents/embedded-agent-runner/runs.ts	54cf346abb2 fix: preserve pending input across authority c
GENUINE	0	src/agents/embedded-agent-runner/system-prompt.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.before-terminal-delivery.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.block-reply-rejections.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.e2e-harness.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.handlers.messages.continuation.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.replies.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.stream.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.test-helpers.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update-commentary.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-items.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-phases.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.completion.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.progress.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.results.ts	-
MIXED-CLOBBER	13	src/agents/embedded-agent-subscribe.handlers.tools.start.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.types.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.reply-delivery.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.reply-tags.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.run-state.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.stream-rendering.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-provider-filtering.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-reconciliation.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-responses.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.text-end-reconciliation.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.ts	-
GENUINE	0	src/agents/embedded-agent-tool-media.ts	-
MIXED-CLOBBER	2	src/agents/embedded-agent-utils.ts	c6fc12dc674 fix: keep compacted sessions usable after tran
SAFE-NEW	0	src/agents/internal-events.delegate-artifacts.test.ts	-
MIXED-CLOBBER	6	src/agents/internal-events.ts	0f5984f4e11 fix(agents): bound task-completion result prom
GENUINE	0	src/agents/openclaw-owned-tool-runtime-contract.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-forwarding.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-misconfig-warn.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-registration.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation.session-key.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.options.ts	-
MIXED-CLOBBER	102	src/agents/openclaw-tools.session-status.test.ts	66e83a17e68 fix(sessions): distinguish transient lookup fa
MIXED-CLOBBER	21	src/agents/openclaw-tools.sessions.test.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
GENUINE	0	src/agents/openclaw-tools.subagents.sessions-spawn.lifecycle.test.ts	-
MIXED-CLOBBER	8	src/agents/openclaw-tools.subagents.sessions-spawn.test-harness.ts	5e9575fb415 fix(gateway): show one entry per subagent run 
MIXED-CLOBBER	14	src/agents/openclaw-tools.ts	1ca60fbc3a3 refactor(agents): make multi-agent ownership e
GENUINE	0	src/agents/outcome-fallback-runtime-contract.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.anchored-ops.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.boundary.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.shell.test.ts	-
GENUINE	0	src/agents/sandbox/fs-bridge.test-helpers.ts	-
GENUINE	0	src/agents/sandbox/remote-fs-bridge.test.ts	-
GENUINE	0	src/agents/sandbox/workspace-skills-bridge-readonly.test.ts	-
GENUINE	0	src/agents/session-tool-result-guard.test.ts	-
GENUINE	0	src/agents/session-transcript-repair.attachments.test.ts	-
MIXED-CLOBBER	2	src/agents/session-transcript-repair.ts	c6fc12dc674 fix: keep compacted sessions usable after tran
GENUINE	0	src/agents/sessions/package-manager.test.ts	-
GENUINE	0	src/agents/shell-snapshot.ts	-
SAFE-NEW	0	src/agents/spawn-error.ts	-
GENUINE	0	src/agents/spawn-pipeline.ts	-
SAFE-NEW	0	src/agents/subagent-announce-descendant-wake.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce-message.ts	-
SAFE-NEW	0	src/agents/subagent-announce-reply.ts	-
SAFE-NEW	0	src/agents/subagent-announce.chain-guard.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.bracket-hedge.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.chain-cost.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.tool-hop-order.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-parity-gate.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-return.delegate-artifacts.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-return.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-tool-delegate-commit.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.accounting.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.crosssession-gate.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.live-tree-chain-proof.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.postcompaction-route.test.ts	-
